what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504977432623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504988065734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504988068338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504988071455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504988071468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504988071650
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504988072076
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1504988074228
stopped,bundle,org.eclipse.emf.eef.codegen.ecore,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen.ecore",1504988074228
stopped,bundle,org.eclipse.emf.eef.codegen,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen",1504988074228
stopped,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1504988074228
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1504988074229
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1504988074229
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1504988074229
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1504988074229
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1504988074229
stopped,bundle,org.eclipse.graphiti.tools.newprojectwizard,0.9.0.v20120613-0805,"org.eclipse.graphiti.tools.newprojectwizard",1504988074229
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1504988074229
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1504988074229
stopped,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1504988074229
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1504988074248
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1504988074248
stopped,bundle,org.eclipse.emf.compare.ui,1.2.2.v20120214-0915,"org.eclipse.emf.compare.ui",1504988074248
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1504988074248
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1504988074248
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1504988074249
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1504988074249
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1504988074249
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1504988074249
stopped,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1504988074301
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1504988074331
stopped,bundle,org.eclipse.emf.cdo.ui.ide,4.0.0.v20110607-1031,"org.eclipse.emf.cdo.ui.ide",1504988074331
stopped,bundle,org.eclipse.emf.ecoretools,1.0.0.v20110608-1236,"org.eclipse.emf.ecoretools",1504988074331
stopped,bundle,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor",1504988074331
stopped,bundle,org.eclipse.emf.ecoretools.diagram,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.diagram",1504988074340
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1504988074340
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1504988074347
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1504988074348
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1504988074348
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1504988074348
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1504988074348
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1504988074348
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1504988074348
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1504988074348
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.1.v20110830-0100,"org.eclipse.mylyn.help.ui",1504988074348
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.6.1.v20110825-0100,"org.eclipse.mylyn.tasks.bugs",1504988074348
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1504988074348
stopped,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1504988074348
stopped,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1504988074348
stopped,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1504988074349
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1504988074368
stopped,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1504988074396
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.diagram.ui.providers.ide",1504988074396
stopped,bundle,org.eclipse.gmf.runtime.common.ui.action.ide,1.5.0.v20101221-2230,"org.eclipse.gmf.runtime.common.ui.action.ide",1504988074396
stopped,bundle,org.eclipse.emf.ecoretools.diagram.ui.outline,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.diagram.ui.outline",1504988074396
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.geoshapes,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.geoshapes",1504988074400
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.render",1504988074400
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing.render,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.printing.render",1504988074400
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.printing",1504988074403
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.providers,1.5.0.v20110216-2230,"org.eclipse.gmf.runtime.diagram.ui.providers",1504988074403
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.actions,1.4.1.v20101221-2230,"org.eclipse.gmf.runtime.diagram.ui.actions",1504988074403
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.dnd,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.diagram.ui.dnd",1504988074425
stopped,bundle,org.eclipse.emf.ecoretools.filters,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.filters",1504988074425
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor.ide,1.2.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.resources.editor.ide",1504988074425
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.resources.editor",1504988074425
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.properties,1.4.2.v20101129-2230,"org.eclipse.gmf.runtime.diagram.ui.properties",1504988074425
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui,1.5.0.v20110309-2230,"org.eclipse.gmf.runtime.diagram.ui",1504988074425
stopped,bundle,org.eclipse.gmf.runtime.emf.ui.properties,1.5.0.v20101222-2230,"org.eclipse.gmf.runtime.emf.ui.properties",1504988074425
stopped,bundle,org.eclipse.gmf.runtime.emf.ui,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.emf.ui",1504988074425
stopped,bundle,org.eclipse.gmf.runtime.common.ui.action,1.5.0.v20110607-1200,"org.eclipse.gmf.runtime.common.ui.action",1504988074425
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.action,1.4.0.v20100430-1518,"org.eclipse.gmf.runtime.common.ui.services.action",1504988074425
stopped,bundle,org.eclipse.gmf.runtime.emf.type.ui,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.emf.type.ui",1504988074426
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services,1.3.1.v20101118-2230,"org.eclipse.gmf.runtime.common.ui.services",1504988074426
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.dnd.ide,1.5.0.v20101221-2230,"org.eclipse.gmf.runtime.common.ui.services.dnd.ide",1504988074426
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.dnd,1.5.0.v20101221-2230,"org.eclipse.gmf.runtime.common.ui.services.dnd",1504988074426
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.properties,1.3.1.v20101221-2230,"org.eclipse.gmf.runtime.common.ui.services.properties",1504988074426
stopped,bundle,org.eclipse.gmf.runtime.draw2d.ui.render.awt,1.4.1.v20101222-2230,"org.eclipse.gmf.runtime.draw2d.ui.render.awt",1504988074426
stopped,bundle,org.eclipse.gmf.runtime.draw2d.ui.render,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.draw2d.ui.render",1504988074426
stopped,bundle,org.eclipse.gmf.runtime.gef.ui,1.4.1.v20101222-2230,"org.eclipse.gmf.runtime.gef.ui",1504988074426
stopped,bundle,org.eclipse.gmf.runtime.draw2d.ui,1.5.0.v20110505-2230,"org.eclipse.gmf.runtime.draw2d.ui",1504988074426
stopped,bundle,org.eclipse.gmf.runtime.common.ui,1.5.0.v20101221-2230,"org.eclipse.gmf.runtime.common.ui",1504988074426
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1504988074426
stopped,bundle,org.eclipse.emf.validation.ui.ide,1.3.0.v200901271722,"org.eclipse.emf.validation.ui.ide",1504988074426
stopped,bundle,org.eclipse.emf.validation.ui,1.3.0.v200901271722,"org.eclipse.emf.validation.ui",1504988074426
stopped,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1504988074426
stopped,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1504988074426
stopped,bundle,org.eclipse.xsd.editor,2.6.0.v20120130-0943,"org.eclipse.xsd.editor",1504988074426
stopped,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1504988074445
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1504988074445
stopped,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1504988074445
stopped,bundle,org.eclipse.emf.databinding.edit,1.2.0.v20120130-0943,"org.eclipse.emf.databinding.edit",1504988074445
stopped,bundle,org.eclipse.emf.databinding,1.2.0.v20120130-0943,"org.eclipse.emf.databinding",1504988074445
stopped,bundle,org.eclipse.emf.eef.components.edit,1.0.2.v20120216-1513,"org.eclipse.emf.eef.components.edit",1504988074445
stopped,bundle,org.eclipse.emf.eef.mapping.edit,1.0.2.v20120216-1513,"org.eclipse.emf.eef.mapping.edit",1504988074445
stopped,bundle,org.eclipse.emf.eef.views.edit,1.0.2.v20120216-1513,"org.eclipse.emf.eef.views.edit",1504988074445
stopped,bundle,org.eclipse.emf.eef.runtime,1.0.2.v20120216-1513,"org.eclipse.emf.eef.runtime",1504988074445
stopped,bundle,org.eclipse.emf.cheatsheets,2.5.0.v20120130-0943,"org.eclipse.emf.cheatsheets",1504988074445
stopped,bundle,org.eclipse.amalgam.discovery.modeling,1.2.0.v20110608-1648,"org.eclipse.amalgam.discovery.modeling",1504988074445
stopped,bundle,org.eclipse.amalgam.discovery.ui,1.2.0.v20110608-1648,"org.eclipse.amalgam.discovery.ui",1504988074446
stopped,bundle,org.eclipse.emf.cdo.ui,4.0.1.v20111213-0724,"org.eclipse.emf.cdo.ui",1504988074446
stopped,bundle,org.eclipse.uml2.uml.ecore.exporter,2.4.100.v201008301510,"org.eclipse.uml2.uml.ecore.exporter",1504988074446
stopped,bundle,org.eclipse.xsd.ecore.exporter,2.5.0.v20120130-0943,"org.eclipse.xsd.ecore.exporter",1504988074446
stopped,bundle,org.eclipse.emf.exporter,2.6.0.v20120130-0943,"org.eclipse.emf.exporter",1504988074446
stopped,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20120130-0943,"org.eclipse.emf.importer.ecore",1504988074446
stopped,bundle,org.eclipse.emf.importer.java,2.6.0.v20120130-0943,"org.eclipse.emf.importer.java",1504988074446
stopped,bundle,org.eclipse.emf.importer.rose,2.6.0.v20120130-0943,"org.eclipse.emf.importer.rose",1504988074446
stopped,bundle,org.eclipse.uml2.uml.ecore.importer,2.4.100.v201008301510,"org.eclipse.uml2.uml.ecore.importer",1504988074446
stopped,bundle,org.eclipse.xsd.ecore.importer,2.6.0.v20120130-0943,"org.eclipse.xsd.ecore.importer",1504988074446
stopped,bundle,org.eclipse.emf.importer,2.6.0.v20120130-0943,"org.eclipse.emf.importer",1504988074446
stopped,bundle,org.eclipse.emf.converter,2.5.0.v20120130-0943,"org.eclipse.emf.converter",1504988074446
stopped,bundle,org.eclipse.uml2.codegen.ecore.ui,1.6.100.v201008301510,"org.eclipse.uml2.codegen.ecore.ui",1504988074446
stopped,bundle,org.eclipse.emf.codegen.ecore.ui,2.7.0.v20120130-0943,"org.eclipse.emf.codegen.ecore.ui",1504988074446
stopped,bundle,org.eclipse.emf.mapping.ecore2ecore.editor,2.5.0.v20120130-0943,"org.eclipse.emf.mapping.ecore2ecore.editor",1504988074446
stopped,bundle,org.eclipse.uml2.examples.uml.ui,3.0.100.v201008191510,"org.eclipse.uml2.examples.uml.ui",1504988074446
stopped,bundle,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.metamodel.editor",1504988074446
stopped,bundle,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.editor",1504988074446
stopped,bundle,org.eclipse.emf.ecoretools.properties,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.properties",1504988074446
stopped,bundle,org.eclipse.emf.ecoretools.tabbedproperties,1.0.0.v20110601-1614,"org.eclipse.emf.ecoretools.tabbedproperties",1504988074446
stopped,bundle,org.eclipse.emf.mapping.ecore2xml.ui,2.6.0.v20120130-0943,"org.eclipse.emf.mapping.ecore2xml.ui",1504988074446
stopped,bundle,org.eclipse.emf.mapping.xsd2ecore.editor,2.6.0.v20120130-0943,"org.eclipse.emf.mapping.xsd2ecore.editor",1504988074446
stopped,bundle,org.eclipse.emf.mapping.ui,2.6.0.v20120130-0943,"org.eclipse.emf.mapping.ui",1504988074446
stopped,bundle,org.eclipse.emf.transaction.ui,1.4.0.v20090819-1300,"org.eclipse.emf.transaction.ui",1504988074452
stopped,bundle,org.eclipse.emf.workspace.ui,1.3.0.v200901271819,"org.eclipse.emf.workspace.ui",1504988074452
stopped,bundle,org.eclipse.uml2.uml.editor,3.1.100.v201009281840,"org.eclipse.uml2.uml.editor",1504988074452
stopped,bundle,org.eclipse.graphiti.examples.chess,0.9.0.v20120613-0805,"org.eclipse.graphiti.examples.chess",1504988074452
stopped,bundle,org.eclipse.graphiti.examples.tutorial,0.9.0.v20120613-0805,"org.eclipse.graphiti.examples.tutorial",1504988074452
stopped,bundle,org.eclipse.graphiti.examples.common,0.9.0.v20120613-0805,"org.eclipse.graphiti.examples.common",1504988074452
stopped,bundle,org.eclipse.graphiti.export.batik,0.9.0.v20120613-0805,"org.eclipse.graphiti.export.batik",1504988074452
stopped,bundle,org.eclipse.graphiti.pattern,0.9.0.v20120613-0805,"org.eclipse.graphiti.pattern",1504988074453
stopped,bundle,org.eclipse.graphiti.ui,0.9.0.v20120613-0805,"org.eclipse.graphiti.ui",1504988074453
stopped,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1504988074453
stopped,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1504988074453
stopped,bundle,org.eclipse.emf.cdo.ui.location,4.0.0.v20110516-1727,"org.eclipse.emf.cdo.ui.location",1504988074453
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1505193626328
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1505193626330
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1505193626330
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1505193626344
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1505193626345
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1505193626358
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1505193626359
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1505193626359
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1505193626360
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1505193626360
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1505193626361
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1505193626374
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1505193626374
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1505193626388
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1505193626389
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1505193626393
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1505193626404
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1505193626417
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1505193626417
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1505193626421
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1505193626465
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20120127-1122,"org.eclipse.emf.ecore.change",1505193626466
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1505193626466
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1505193626466
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1505193626467
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1505193626467
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1505193626494
started,bundle,org.eclipse.emf.workspace,1.5.1.v20110823-1800,"org.eclipse.emf.workspace",1505193626495
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1505193626495
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1505193626495
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1505193626496
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1505193626496
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1505193626496
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1505193626496
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1505193626496
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1505193626498
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1505193626498
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1505193626499
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1505193626523
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1505193626544
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1505193626573
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1505193626574
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1505193626574
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1505193626598
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1505193626599
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1505193626600
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1505193626600
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1505193626601
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1505193626621
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1505193626623
